B.subtilis,E.coli,S.aureus,S.enterica,V.harvey_1,V.harvey_2
0.0009090597896804971,2.6682175340537252e-05,0.0014273493062535035,0.0012591520158476018,0.0024428706419529246,0.0010970570685702816
0.0017430346748932373,3.8667547582337777e-07,0.0034538158720239334,0.0012560849702396646,0.0010310517019277475,0.0026186875507556552
0.0023799249841119736,0.0015854573866988196,0.0014192002614320954,7.817383058755319e-05,0.002101449597781574,0.0017468857741679237
0.0030515621480212652,0.0002777951044055492,0.0011548494903619304,0.002671352904332345,0.001949805922226206,0.002589687102340623
0.0013000737726003467,0.003551905551338017,0.002946269438035984,0.0019220884677048006,2.9684008517840397e-05,0.0033010314607316593
0.0012841320956787005,4.656974432399009e-05,0.002054882249414715,0.00145378707768299,0.0013036274210171648,0.002690475235798132
0.000569671995050214,0.00010664674685913862,0.0033327895556953023,0.001493680043376173,0.0012949676352785953,0.0020721042955831816
0.001470961805568111,3.3870542375085307e-06,0.0032688567823114206,0.0012482657265582345,0.001551491971132825,0.0037356398205019656
0.002319511498880402,0.0025950518403828806,0.004211132057378224,0.0015079077240712755,3.4681873688930944e-05,0.0024387642108007644
0.001105628534854591,0.0002656934111861552,0.0009487793140439704,0.0009520071509740702,0.0014562109441074458,0.0034844998996546917
0.0004958501451123348,0.0020967096936123737,0.0025247799767021874,2.22508351213682e-06,0.0012379784789065486,0.0011298964286090988
0.0017865881529621828,0.0018614435752436443,0.0017569393567564292,4.515613714168895e-06,0.0008486723145153638,0.001532142839245581
0.0018578069980187822,0.0026243368939274456,0.0017614854223642407,0.0010085325648269516,0.0028619361754130056,0.0024232408542222113
0.0005522052668799225,0.0006407840692264197,0.0020371386819174287,0.0013775229768339095,0.001756156787598816,0.0014698358436022467
0.0028401164191055807,6.917038928618982e-06,0.004222810806443015,0.002823869420672041,0.0030392436227125058,0.003607748111928979
0.0018837234154779033,0.0021473622045918815,0.0032296654046306866,0.0017578121100440913,0.0017350270564945184,0.0013859041329278537
0.003304246481211004,0.0005103827269943133,0.0013897559790542484,0.0014416797979322077,1.7082343240928124e-06,0.0018850446322389624
0.0016497764678190705,1.7075776393615148e-05,0.0028127658529031366,0.0012991133562421566,0.0017726529012709988,0.0007883036752703142
0.0013153192521211195,0.002149678736096503,0.0024469309816578045,2.622826707791497e-06,0.0016080186062252255,0.0015542921841056635
0.0015101490010858457,2.3393698092472288e-05,0.0007460301724344169,0.0007288491837205637,0.001738914949181215,0.0036148229777645913
0.0009657286993854781,0.001361143636162582,0.002088264929353193,5.209478073999665e-07,0.000628778069242911,0.0026521462383807663
0.0015015670156721436,0.0028094081955219274,0.0015644561629623516,0.0011323272916481041,0.0017420954516534563,0.002257425095865242
0.0029870311413311744,0.0024927073252768136,0.0019659766274860695,0.002848729270138524,0.002992626706190441,0.0024849408703133268
0.0020767154516218578,0.0022201088768276723,0.001441706270768734,0.002131441958668038,0.0031576277081461464,4.401072588390751e-06
0.0010218970617245002,0.0016098965766719057,0.00041360161618227094,0.0012668158587922957,1.243794065706489e-05,0.0028524132379375657
0.0023889218579412207,1.6860403977769572e-06,0.002271312760568895,0.0018717530270018616,0.0022343425509827254,0.0010455063772533738
0.0006223117361440711,0.0008711143065718008,0.0007769036540945081,8.906127678174058e-07,0.0009192787033253263,0.0008829349941957246
0.0017492723543353992,6.672650328210759e-06,0.0008213875279284805,0.00246290601587347,0.002008484631420903,0.0053635263306301435
0.0021519028397617196,0.00043538442609001465,0.0009998915557299566,0.0012836211878815263,0.0019471590493909808,0.002086102897055609
0.0009819653807785194,4.676982813085542e-06,0.002103463368939689,0.0017806124806793624,0.0010296851546332446,0.0016330696798114092
0.00144896040502827,0.0022881149735159844,0.0025466600556762232,1.9512073166072086e-06,0.0021278069013324643,0.0013944661704060428
0.001290517138055615,0.0008425875750072441,0.0024288921911258445,1.4607069341384293e-08,0.0013249140201700249,0.002095692106656635
0.0009333873304945145,0.0008018333072194435,0.0008230102290636805,0.00018571044556174533,0.0009089683131825371,0.0012199894867846231
0.00174961268156721,0.001598698671430381,0.002092769893189745,0.0007649343350883117,0.002109699266536732,4.244101138567826e-06
0.0007479105444283727,5.0038378065947e-06,0.0031133734968949475,0.0018238746551532115,0.001565274115444005,0.0025133956301214254
0.0014317476496504137,0.0022358646069561435,0.005118283124306562,0.0005770744052699068,0.0032542678173790606,0.0022911836469724687
0.004918142834151825,9.795548789288788e-06,0.002897989463827525,0.002525798711346883,0.0009729528305035585,0.00356230165445638
0.0004868533337407083,0.0021058016224770075,0.0015404032894584718,2.689520697140768e-07,0.0028602598993377726,0.0010842205546247163
0.001716678665554224,0.0012138883644671682,0.0021993726711696283,6.197899837517093e-06,0.0015162158051076876,0.0019457100089409465
0.0021255257782278824,0.0017532489185098255,0.0019214705110564459,0.0006914220401389859,0.001106553348486312,0.001163235225406024
0.001969686907353714,0.0017606862035945336,0.002448539368898594,0.0015147979907897489,4.272863616107719e-05,0.0037123929798972177
0.0023405407683044967,0.0022046198522756386,0.002928156129988106,0.0021121899869074824,0.0022656431785473908,0.00154563298447773
0.0009403724250213947,0.00178874369855742,0.0017046357979222115,0.000656824004175366,0.0004857637533334417,0.002713007152659181
0.0022513414399748335,0.005098715697346752,0.0029785435391899086,0.001417096644652965,0.00021346578317203078,0.004364608892840004
0.0010972063380429342,3.0701965872056404e-06,0.0010524613900768796,0.00108487949117527,0.0034890341211842035,0.0019780441843621492
0.0025965803467011316,1.7415747334365336e-05,0.0023656575197146864,0.0015680268386982815,0.0023718242367192677,0.004287974893440129
0.0011372217453972124,0.0009070976937832741,0.002182423727000119,0.0007581611256388337,0.0017663013256671008,0.004814862799528281
0.0008717984887804064,0.0001352349501383022,0.0019282478380884735,0.001797865124357268,0.002493700565482225,0.0026563968993900677
0.0009653242990267946,0.0023196656988919064,0.0010178191247724173,0.0010260363135725478,0.0013587369053315237,0.0018342671259451199
0.0014154091172853688,0.002268328028051343,0.004090360446871127,0.0015946980949492762,2.0232077489300386e-05,0.0022459236228255233
0.0027806406621029957,0.0024805375360467197,0.0023512312338980993,0.0021537618081935734,0.0013652032308938207,0.0024815824287075777
0.0021302205627295066,1.183321573958442e-06,0.005452337904598038,0.0018751681236506706,0.002088685847844145,0.001707623915676607
0.0007292119157524049,0.0024276903478433537,0.0014475109425308766,0.0032271511021272105,0.0009639779914269754,0.0031721463172159872
0.002043305351623024,0.0014462517995974843,0.0024625981475587507,0.0015919336948772072,0.0020420556523517114,0.0033224267299861564
0.001709135335750937,0.0016709346605218295,0.002995507532088691,2.3696662636569876e-06,0.0018937600686969461,0.001675508661802476
0.002224103493237522,0.0019900777604187903,0.0022809210660323645,1.547627861120916e-06,0.00146094819697193,0.003317347070919123
0.0020188287569086892,0.002612063154486892,0.002961226862096988,0.0018783392237513125,0.0017164373169230914,5.875894048198038e-06
0.0013092667225481397,9.484300754184399e-07,0.0008225694075726823,0.0011740942848920462,0.0014976466482399034,0.0014873142984507645
0.001069918045366064,0.0022533268439713003,0.000853826093130887,6.713968346410746e-05,0.001923401341482104,0.003182510822250625
0.002550418469203214,0.0005562258747523423,0.0029192126597633477,0.0014340770503887587,0.004006224581121391,7.047256384662587e-06
0.0010575043694698177,3.693867792364586e-07,0.0019697557438440676,0.0010303775292895016,0.0007834328521325634,0.00028924997321618656
0.0014375481036948245,0.0024367309353882155,0.0017591322434046999,2.5127277494264575e-05,0.0011922241008500388,0.002076403361477895
0.0018532356513873956,2.0714031274417004e-05,0.0026206555943688705,0.0008202458246366668,0.00045472882544684586,0.0019420286797197897
0.0010609592704131378,0.0016020416818466668,0.0031873978256009333,0.002237404356616122,0.0031466092138554298,0.0021421050566124812
0.001965536685917105,0.00411628373331894,0.0026533541164981806,0.00012921786702691553,0.002255817182001905,0.004867388356972787
0.002031519939923543,4.221084989701684e-05,0.001242190528917883,0.0027413455478707055,0.001924451695201567,0.0036853695314702614
0.0013086307780303908,0.0010024592334756566,0.0019839831353498276,3.52378428165737e-05,0.0020804395493658175,0.0017340942622141302
0.0010577414948433272,0.0012597395416136282,0.001360465048802696,1.8844001778212894e-07,0.0015536158850730682,0.0013772938555825936
0.0011573446743570219,1.5935289589270113e-07,0.0014347182534637712,0.002057325142082003,0.0030858842094282244,0.0024470641274554426
0.0019221175527356286,0.0011698081283613927,0.0024083218616494707,0.001313531607387555,2.6754079317347332e-06,0.0014852007462566783
0.0018413167781815428,6.792503830454369e-06,0.0013360720103664323,0.0007819701044361422,0.001972752223602094,0.0036418224927562
0.0019086858990581244,1.2467705366881282e-06,0.002350342571593168,0.0015079600446451483,0.0019005001020714943,0.002853666431730152
0.001907454694218559,0.0007607035601466771,0.002498330920311151,0.002733927037692012,6.507866638025454e-07,0.0018449244062049514
0.0015796176797180457,5.93025221626774e-07,0.0010690996576766313,0.0011522474805358111,0.0006634827790277913,0.0012478128437013096
0.002253411260156396,0.0015532838061036293,0.001584837212696983,0.0006506390477395726,0.0018367314613488251,7.280492449735955e-06
0.0011355127007611813,0.001505363604959381,0.001734853929584456,0.00044167401694049867,5.366507491651791e-08,0.0012866509382515878
0.0005566017488975263,3.1856784496272856e-05,0.0014350809165670495,0.0025588600881380863,0.0008547220982997295,0.0016034685494787859
0.0025998240346222436,4.489166608157731e-06,0.0020382937238508083,0.0012282929071582536,0.0018737090499971107,0.0011867955553184646
0.0017359610991586423,0.00012506415937110104,0.0025155525211239143,0.001293700578811704,0.0021445122483398217,0.0020381133985118804
0.00046632245106046515,1.3700197953546349e-09,0.002179892659630595,0.0020306278632262354,0.0012969529153037795,0.0019283249804341875
0.0022737449296581207,2.2082293110833747e-05,0.0019875776222960714,0.002544238536979186,0.003928074695650465,0.0030290008446794197
0.0014533249101077504,0.0013520312673519254,0.0006440690689560166,1.381431994268827e-06,0.0017499357207977986,0.0025219671666281765
0.0021816953834875538,0.0016749978238458135,0.0007788070031628639,4.058981287446671e-05,0.0027883947426231553,0.002348051252709204
0.0011004662236908042,1.2382051151699551e-06,0.0013275505592324093,0.0010323874704085607,0.0025239127747499275,0.0013375166907322758
0.00376896871914129,5.6879980382095576e-05,0.0023197757257679154,0.00212939492580099,0.001762035769899939,0.002550448341206386
0.0014182648771436086,0.0012597546869202558,0.0010634343614519196,0.0012328963597173922,0.0030409041036818106,0.0013106342477519186
0.003156798080550328,0.0020562534663685007,0.001753333775176034,0.0010340387723730313,0.0017378932312210522,7.185350266287477e-06
0.0023913529612920896,0.0007075902979045551,0.0016964735773143944,0.001773738435847731,0.0015439233454768732,0.002968150534456751
0.0020667846790222593,2.873894101585336e-08,0.0011705545481278683,0.001423959913818925,0.0012551214060696468,0.0018056668028266062
0.004220056547292816,0.0034608252364410792,0.002062398110130438,0.00311165340674728,0.002953592292626364,0.0027914318018758917
0.000898321206423158,0.0009399894334422847,0.001997590277265528,0.0037113738682726873,0.000691487083342039,0.0033955503054763467
0.0008191853687469765,0.00032582982981982784,0.0015098425763247422,0.00037441745207725057,0.002190150696754022,0.0025377865462273925
0.003032865852290085,0.0010393923647774956,0.001511284832522673,0.002280465343400055,0.001055882662678819,0.0011713698438640743
0.0008999875986499426,0.003060606785977528,0.0011801127479059213,3.4939097898587334e-05,0.001981907994331234,0.0012679894186178476
0.0025818285701323506,0.0030055401789782043,0.002569582660973732,0.0018970769071481228,0.0026753412664839624,8.341254784895049e-06
0.0006122970740028157,0.0010522788763261905,0.0009985146779194639,3.9417541064648945e-07,0.0017922013725044732,0.0033772344431077642
0.0015287524151680698,2.0474807875459718e-06,0.0023757955135957085,0.001081721924501596,0.0011573100024902599,0.002374499229904592
